303	Currently, business process management (BPM) is an important foundation to be able to improve competitiveness. For successful BPM implementation, the performance measurement for BPM is one of the most important issues. However, because of the wide variety of business process performance measures existing, choosing the performance measures is an extremely difficult and time-consuming task. This paper sshows how to determine which performance measures are effectively monitoring the expected outcomes of management and helps project managers to make a proper BPM investment strategy. Through a review of the literature, 24 performance measures were identified for the successful implementation of BPM performance measurement. To help advance this area of research and to help further integrate sustainability discussion into the performance measurement of BPM modeling area, this paper uses a mixed-number based neighborhood rough set approach to determine and manage these performance measures. Additionally, a case study is presented to illustrate the application of the proposed method. Insights into the application of the technique from both a research and managerial perspective are presented. Aggregate analysis for the methodology and future research directions are also introduced. ©2013 International Information Institute.
304	Educational building in United State account for around 14% of overall non-residential floor area. 76.61% of education building are twenty years old or older when the major building systems and equipment reach their service life span, and 38.30% of buildings are 50 years older or older which is nearly the expected serviceable lifespan of the buildings (CBECS, 2012). The aim of this paper is to propose a novel Building information model (BIM)-Building performance model (BPM) - Building environmental model (BEM) framework to identify the most energy efficient and cost effective strategies to renovate the existing education building to achieve the nearly zero energy goal while minimizing the environmental impact. A case building is used to demonstrate the validity of framework, and a set of building performance indicators includes energy performance, environmental impacts, occupant satisfaction are used to evaluate the renovation strategies. This novel framework further demonstrates the interoperability among different digital tools and platform as well. Lastly, the case study results highlight the particular energy profile and retrofit needs of education buildings with detailed analysis and measurement. © (2019) by International Building Performance Simulation Association (IBPSA) All rights reserved.
305	The aim of this paper is to propose a novel building information model (BIM)-building performance model (BPM)-building environmental model (BEM) framework to identify the most energy-efficient and cost-effective strategies for the renovation of existing education buildings to achieve the nearly zero-energy goal while minimizing the environmental impact. A case building, the University of Maryland's Architecture Building, was used to demonstrate the validity of the framework and a set of building performance indicators-including energy performance, environmental impacts, and occupant satisfaction-were used to evaluate renovation strategies. Additionally, this novel framework further demonstrated the interoperability among different digital tools and platforms. Lastly, following a detailed analysis and measurements, the case study results highlighted a particular energy profile as well as the retrofit needs of education buildings. Eight different renovation packages were analyzed with the top-ranking package indicating an energy saving of 62%, carbon emissions reduction of 84%, and long-term cost savings of 53%, albeit with a relatively high initial cost. The most preferable package ranked second in all categories, with a moderate initial cost. © 2018 by the authors.
306	The manufacture of high-quality cars at comparatively low-cost has gradually become the mainstream. Our study designs a set of integrated time-driven-activity-based costing (TDABC) of performance-oriented systems using the bottleneck-breaking concept of theory of constraints (TOC). We use it to provide timely and relevant information on operation resources and cost management, which is an urgent issue. Through applications of TOC to TDABC, we further integrate cost concepts into the information system of the enterprise to achieve the following objects: First, the company can concentrate its limited resources on the main problem of bottleneck operations to effectively solve the inconsistency between individual departments and overall objects of the company. Second, in business process management, the company leads all operation processes to follow three major performance indicators. Third, the production-planning units are assisted in applying the specifications and definition of product to the manufacturing cost analysis of new product development. Fourth, in the delivery time, the production and management units are assisted in giving priority to the bottleneck operations when facing rush orders. Finally, in process improvement, improving bottleneck operations fast is the key for overall profits of the corporation. © 2013 © 2013 Taylor & Francis.
307	Traditional approaches to Business Process Management (BPM) focus primarily on the process aspects, and treat the persistent data accessed and manipulated by the business processes as second class citizens. A recent approach to BPM, based on "business artifacts", is centered on a modeling framework that places data and process on an equal footing. The approach has been shown useful in various application domains, and one variant of business artifacts forms the basis of the emerging OMG Case Management Model and Notation (CMMN) standard. Research results have been developed around conceptual models, enterprise interoperation, business intelligence, and verification. This data-centric approach has the potential to provide the basis for a new generation of BPM technology in support of diverse application, and fueled by the insights into abstraction and data management that have been the hallmark of database research since the 70's.
308	nan
309	Organizations are influenced by external demands which can be represented by changes on the markets organizations are part of. Companies are operating on a new context, where the importance of sustainability has been highlighted by events such as environmental problems, social responsibility issues and quality assurance of products and services. Those aspects are represented by the areas of the Triple Bottom-Line (3BL), which treat organizations operational performance on economic, environmental and social aspects. However, organizations are still trying to develop new performance measurement systems, which relate to the 3BL and that can be used for sustainable performance assessment and benchmarking. In order to address this need, this research aims to develop a process that enables standards and guidelines to be used as tools for the establishment of a performance measurement system which can address the needs of integrated management on behalf of sustainability aspects. The method used on the development of this article is based on concepts of the Process Approach methodology from Cambridge University, as well as Business Process Management Notation to represent processes for performance assessment. Those processes were built with a high emphasis on Performance Assessment frameworks and Key Performance Indicators (KPIs) theories. The processes generated have been applied in a project of innovation in sustainable management, in which its application enabled to work with requirements from various standards and guidelines in a practical context, through the usage of indicators and performance measurement. Exemplifying the application of this process, the article will aim to clarify the usage of indicators based on standards and guidelines as a tool for sustainability assessment, through an integrated management of an organization set of standards and guidelines.
310	BPM system is an information system that is introduced to accelerate process cycle time through automation of repetitive organizational tasks. With growing importance of business process management, functionality of BPM systems is now extended to support the design, analysis and optimization of business processes. In particular, BPM brought in new applications related with managing business processes; Business Activity Monitoring (BAM) and Business Process Analysis (BPA). In this study, we raise four issues regarding the successful implementation of BAM and discuss what companies should do to address them. Specifically, we will focus on the identification of Key Performance Indicators (KPIs), mapping the KIPs to the BPM metrics. Designing the analysis methods and building digital dashboards. By linking BPM and BPA, BAM provides the visibility on what goes on with several major business processes and all the related information that will help managers make a well-informed, timely decision, so that it significantly accelerates the enterprise's reaction time. © Medwell Journals, 2009.
311	The concept of Internet of Things (IoT) is important in collecting the shop floor data and transmitting it into the Information System in real time. The rapid proliferation of IoT in recent days has given rise to demands for clear definition among metrics as important sources of the performance measurement. This requirement comes from the various usage of IoT data: One raw IoT data is able to produce many metrics. In order to understand it, we need to consider the usage points of IoT data at different management levels. And by composing company management levels: Strategic level, Tactical level and operational levels, we are able to analysis usage of IoT data among management levels. The purpose of this study is to present the work flow of the performance measurement process with regard to monitoring the IoT outcomes. Also, we try to explore the core issues with Business Process Modelling and simulation. As a result of study, we expect that how IoT data is processed and which level needs an IoT data as a performance metrics. We use BPM as a description of activities that constitute a performance measurement. Those are described in a graphical way using some components: Agent, Resources, Process, flow logic, and etc. Agent is management level which is consists of following three level: Strategic level, Tactical level and operational levels. Resources is defined as "IoT outcomes that is of utility and under the control of some agents?. Process has an acitivity that uses the resources to produce new or modify existing process. The identification and discussion of result of BPM reflects how IoT data is handled and make a clear distinction of metrics usage among management levels.
312	We study the problem of computing containment queries on sets which can have both atomic and set-valued objects as elements, i.e., nested sets. Containment is a fundamental query pattern with many basic applications. Our study of nested set containment is motivated by the ubiquity of nested data in practice, e.g., in XML and JSON data management, in business and scientific workflow management, and in web analytics. Furthermore, there are to our knowledge no known efficient solutions to computing containment queries on massive collections of nested sets. Our specific contributions in this paper are: (1) we introduce two novel algorithms for efficient evaluation of containment queries on massive collections of nested sets; (2) we study caching and filtering mechanisms to accelerate query processing in the algorithms; (3) we develop extensions to the algorithms to a) compute several related query types and b) accommodate natural variations of the semantics of containment; and, (4) we present analytic and empirical analyses which demonstrate that both algorithms are efficient and scalable.
313	Similarity metrics applied to business processes are used to compare and assess the similarities and differences between a set of process models. The results of this comparison can then serve as input to take management decisions, such as to prevent the proliferation of process variants. This is particularly useful in large (enterprise or governmental) organizations with multiple organizational units that share the same business processes. Examples include faculties of a university and their student enrollment process, hospitals or primary care centers of National Health Services and their medical appointment process, or even the pick and pack process across several warehouses of a large company. Due to many aspects (i.e. local policies, resources, socio-technical aspects, culture), a certain business process is individually evolved and refined across the multiple organizational units of the same organization. Organizations have then to deal with several process variants, which hampers the collection of performance indicators, optimization procedures and business process management overall. In this paper, we perform a similarity based approach to assess the similarities and differences that exist between home healthcare processes for two public primary healthcare centers in Portugal. We will achieve this by eliciting business process models according to best practices. Then, we lead a similarity based comparison between the elicited models. This is in order to show how much models are different in the same organization. © 2016 The Authors.
314	Business Process Management (BPM) is widely seen as the top priority in organizations wanting to survive competitive markets. However, the current academic research agenda does not seem to map with industry demands. In this paper, we address the need to identify the actual issues that organizations face in their efforts to manage business processes. To that end, we report a number of critical issues identified by industry in what we consider to be the first steps towards an industry-driven research agenda for the BPM area. The reported issues are derived from a series of focus groups conducted with Australian organizations. The findings point to, among others, a need for more consolidated efforts in the areas of business process governance, systematic change management, developing BPM methodologies, and introducing appropriate performance measures. © 2006 Indulska, Chong, Bandara, Sadiq, Rosemann.
315	The aim of this paper is to introduce a matrix model to be used for business process management. The process control matrix is applied in the case of the Romanian Farm Land Register (cadastre services) - which is a premiere and an original contribution. The Key Performance Indicators (KPI) and control matrix were developed using statistical methods while six sigma methodology and lean production systems were used to select the relevant factors. The results are positive and managerial implications are associated to the advantages of the model - mainly a higher stability of the process outputs - for the benefit of the whole organization, which is transiting from unstructured activities to a process-focused organization.
316	nan
317	nan
318	Abstract BPMN Sketch Miner is a modeling environment for generating visual business process models starting from constrained natural language textual input. Its purpose is to support business process modelers who need to rapidly sketch visual BPMN models during interviews and design workshops, where participants should not only provide input but also give feedback on whether the sketched visual model represents accurately what has been described during the discussion. In this article, we present a detailed description of the BPMN Sketch Miner design decisions and list the different control flow patterns supported by the current version of its textual DSL. We also summarize the user study and survey results originally published in MODELS 2020 concerning the tool usability and learnability and present a new performance evaluation regarding the visual model generation pipeline under actual usage conditions. The goal is to determine whether it can support a rapid model editing cycle, with live synchronization between the textual description and the visual model. This study is based on a benchmark including a large number of models (1350 models) exported by users of the tool during the year 2020. The main results indicate that the performance is sufficient for a smooth live modeling user experience and that the end-to-end execution time of the text-to-model-to-visual pipeline grows linearly with the model size, up to the largest models (with 195 lines of textual description) found in the benchmark workload.
319	Implementation of simulation technologies for surgery training is a challenging problem nowadays that involves modern information technologies to perform a breakthrough in medical higher education. Still using of various surgery simulators in practice requires much assistance from teachers that need to monitor the training process and manage the students. In order to reduce these efforts and improve the efficiency of simulation surgery training there is proposed a software solution based on subject-oriented representation of training process, which allows higher customization of education making it adaptive and individualized. This paper describes this solution based on the concept of management by conditions and implemented in training simulators for laparoscopy and endovascular surgery training delivered as a result of "Virtual Surgeon" and "Inbody Anatomy" projects. The proposed approach was implemented by a software development kit (SDK) that is destined to develop on its basis new training simulation solutions for surgery education. The results and their probation in practice are illustrated by the simulation centre established at Samara State Medical University.
320	In this paper, we analyse how decentralised digital infrastructures can provide a fundamental change in the structure and dynamics of organisations. The works of R.H. Coase and M. Olson, on the nature of the firm and the logic of collective action, respectively, are revisited under the light of these emerging new digital foundations. This study proposes a novel analysis of how these instruments can affect the fundamental assumption on the role of organisations, either private or public, as a mechanism for the coordination of labour. We propose that these technologies can fundamentally affect: (i) the distribution of rewards within an organisation and (ii) the structure of its transaction costs. These changes bring the potential for addressing some of the trade-offs between the private and public sectors.
321	Over the past decade, process mining has emerged as a research field analyzing processes using event data. Unlike traditional data mining techniques, which focus on specific steps, process mining looks at end-to-end business processes. This is made possible by the increasing availability of event data and advancements in process discovery and conformance checking techniques. Process models, which were previously created manually without using event data, are now used for analysis, simulation, verification, and enactment by Business Process Management and Workflow Management systems (BPM/WFM). Process mining techniques utilize event logs to discover, analyze, and enhance business processes by examining the activities performed by people, machines, and software. In this paper, four process mining miners (Alpha Miner, Alpha++ Miner, Genetic Miner and Heuristics Miner) were utilized to enhance the processes of revenue department in the municipality of Hamadan based on the event logs. The contextualization of this research lies in its importance in improving municipal revenue practices, enhancing transparency, and optimizing resource allocation, which is a critical aspect of efficient governance. Process mining offers a data-driven approach to identify bottlenecks, delays, and deviations in the revenue process, ultimately leading to more effective decision-making and improved public service delivery. The results demonstrated that the Genetic Miner achieved the best result with an impressive 98% overall score, which is an average across key performance metrics including fitness, simplicity, precision, and generalization. The implications of this finding highlight the potential for municipalities and similar organizations to leverage process mining as a means of enhancing their revenue processes, thereby fostering more efficient resource allocation and governance. ©2024 IEEE.
322	Abstract Data science and big data analytics (DS &BDA) methodologies and tools are used extensively in supply chains and logistics (SC &L). However, the existing insights are scattered over different literature sources and there is a lack of a structured and unbiased review methodology to systematise DS &BDA application areas in the SC &L comprehensively covering efficiency, resilience and sustainability paradigms. In this study, we first propose an unique systematic review methodology for the field of DS &BDA in SC &L. Second, we use the methodology proposed for a systematic literature review on DS &BDA techniques in the SC &L fields aiming at classifying the existing DS &BDA models/techniques employed, structuring their practical application areas, identifying the research gaps and potential future research directions. We analyse 364 publications which use a variety of DS &BDA-driven modelling methods for SC &L processes across different decision-making levels. Our analysis is triangulated across efficiency, resilience, and sustainability perspectives. The developed review methodology and proposed novel classifications and categorisations can be used by researchers and practitioners alike for a structured analysis and applications of DS &BDA in SC &L.
323	In today's global market the main focus of competition is not only between different companies but also between supply chains. Technological changes and organizational improvements are important for effective supply chain management (SCM), however, the main cause of SCM improvements is not the implementation of an information system (IS) itself, but rather a change and an integration of business processes. The paper summarizes the most important concepts of SCM and specifically concentrates on the importance of business process management (BPM) in supply chains, because full advantages can be realized when business processes in the supply chain are well defined, integrated and managed. The main purpose of this paper is to show that successful SCM calls for the maturity of supply chain processes in all involved companies and at the supply chain level, which can be realized by using effective BPM methods. A necessary condition for growing of SCM in terms of supply chain process maturity levels is an inter-organizational information system development and process renovation. Yet, BPM should not be considered as a one-time project of IS implementation and process change, but as a permanent process performance measurement, analysis and continuous improvement of the supply chain processes. The concepts are illustrated with a case study of fuel supply process.
324	The operational continuity of a business process is an important performance indicator that contributes to the perceived quality of service delivery, hence it is important to understand and monitor the underlying issues that can affect the performance of the process. These issues might have been foreseen at the beginning of the process design and deployment phase, or might have emerged during the execution of the process, and must be viewed as risk threats to the business process. In most cases risk is only considered from the project management angle or from financial, market, insurance and other general business perspective. Operational risk at service provision level receives little attention and thus there is a need to develop methodologies and tools to identify and analyse business operational risks. The authors concentrate on operational risk for business process management by introducing a novel way for applying risk assessment frameworks at the process activity level. The paper briefly reviews existing risk frameworks and selects the COSO framework as the most appropriate for business processes. This framework is modified in order to address and evaluate the main elements of business processes. It defines a statistical approach towards operational risk assessment by quantifying risk factors in each activity within a business process for service provision. A risk forecast is produced for each activity, and for the whole process, to model associated uncertainties and to contribute in identifying the risk factors that affect the business process objectives. To demonstrate the framework, it is applied to a hypothetical process involving setting up a network service. These results help to advise on which risk factors need higher attention in order to achieve successful process fulfilment. © Springer Science+Business Media, Inc. 2007.
325	With few exceptions, the opportunities cloud computing offers to business process management (BPM) technologies have been neglected so far. We investigate opportunities and challenges of implementing a BPM-aware cloud architecture for the benefit of process runtime optimization. Processes with predominantly automated tasks such as data transformation processes are key targets for this runtime optimization. In theory, off-the-shelf mechanisms offered by cloud providers, such as horizontal scaling, should already provide as much computational resources as necessary for a process to execute in a timely fashion. However, we show that making process data available to scaling decisions can significantly improve process turnaround time and better cater for the needs of BPM. We present a model and method of cloud-aware business process optimization which provides computational resources based on process knowledge. We describe a performance measurement experiment and evaluate it against the performance of a standard automatic horizontal scaling controller to demonstrate its potential. © 2014 IEEE.
326	Companies struggle to find ways to manage intra- and interorganizational service networks communicating in a distributed fashion across the globe. We review the state-of-the-art of managing choreographed service networks and put it in relation to process analytics and complex event processing (CEP) against the background of Cloud computing. We present an initial architecture for Event-driven Business Activity Management of service networks which also takes into consideration levels of virtualization. The architecture can serve as a blueprint for flexible business activity monitoring applications as well as closed loop service choreography control solutions. We illustrate the interaction of Cloud infrastructure, services networks, and CEP systems with a number of use cases. In addition, we discuss future research directions based on our experiences from early prototypes.
327	Timely insight into a company's business processes is of great importance for operational efficiency. However, still today companies struggle with inflexibility of monitoring solutions and reacting to process information on time. We review the current state of the art of business process management and business activity management. Based on that we develop an architecture for event-driven business activity monitoring which is capable of standalone process analytics or can make use of complex event processing engines to filter and aggregate process events in realtime. We discuss advantages and disadvantages of the two options in terms of ease of use, flexibility, and extensibility and close by introducing on future research directions based on our experiences from a prototypical implementation using standard software.
328	The impact of financial risks extends beyond the normal operation and survival of industrial and commercial enterprises and financial institutions. They also have the potential to impede the stable development of a country's and even the world's financial economy. This is clearly demonstrated by the severe consequences of the frequent financial crises that have occurred in recent years. It thus follows that the prevention of financial risks has become one of the core tasks of the operation and management of industrial and commercial enterprises and financial institutions. Portfolio optimization techniques are employed in the construction of a variety of asset allocation models, with reinforcement learning algorithms used to dynamically adjust investment strategies with the objective of maximizing returns and minimizing risks. The preliminary construction of an asset allocation model is achieved through the utilization of a genetic algorithm. Genetic algorithms emulate the processes of natural selection and genetic variation to identify the optimal portfolio of assets that will yield the greatest returns at a pre-established level of risk. Subsequently, the Deep Q-Learning algorithm is introduced to facilitate dynamic adjustments and optimization of the asset allocation, based on the initial construction. Deep Q-learning employs deep neural networks to forecast the prospective returns of disparate investment strategies, thereby optimizing the decision-making process through continuous learning and updating. The combination of genetic algorithms and deep Q-learning enables the system to identify the optimal investment strategy under a diverse range of initial conditions and to adapt it in real-time to respond to market fluctuations and uncertainties. The experimental analysis demonstrates that the proposed method exhibits an exemplary capacity for risk control and a robust ability to generate stable income growth across diverse market environments. In simulation experiments, portfolios constructed using this method demonstrate lower volatility and higher average returns than those generated through traditional methods.
329	Business performance management (BPM) systems involve many features different from traditional Enterprise resource planning (ERP) applications. Based on academic research and industrial experiences on developing BPM systems, this paper describes a framework and methodology for understanding the process of BPM design and implementation projects. The methodology was applied and proved in developing BPM systems for large companies in China. This paper reviews the researches of BPM system development and discusses the concept and the methodology for developing BPM systems. Based on the real case study, the research analyzes the characteristics and critical issues of the design and the implementing of BPM systems. It discusses the concept and the basic working principles of BPM systems. A conceptual framework of the methodology for developing BPM systems is built upon the study.
330	This paper is about business process management (BPM) and business activity monitoring (BAM) using event processing. We will show why the management of business processes is important for all further steps towards an event-driven and real time enterprise. That is process automation using workflow engines and standards like the Web Service Business Process Execution Language (BPEL). As an underlying middleware platform we use the service oriented platform SOPware of Deutsche Post AG.Events are emitted from all layers, the middleware platform layer and the business process layer, and figuratively build "event clouds". Event processing functionalities will correlate both "event clouds" and feed business activity monitoring. There, enterprise performance cockpits and dashboards depict the performance of the enterprise and of its processes.
331	Cloud computing services have evolved to a sourcing option that promises a wide range of benefits, such as increased scalability and flexibility at reduced costs. However, many enterprise applications are subject to strict requirements – e.g. regarding privacy, security and availability – and are embedded into complex enterprise IT architectures with a multitude of interdependencies. For these reasons, many decision makers have developed a sceptical stance towards cloud computing. A solution might be a hybrid (local/cloud infrastructure) approach where only suited components are migrated to a cloud infrastructure. This, however, has significant architectural consequences that need to be taken into account. This contribution suggests a cloud migration framework that will be implemented as an IT-based decision support system based on modelling the interdependencies between components. The approach is illustrated with the example of Business Intelligence (BI), i.e. integrated approaches to management support. The underlying decision model would particularly consider data transfer volumes, performance, sensitivity of cloud based data repositories, as well as exposure to public networks. The potential of such an approach is illustrated with a selected set of BI scenarios. Based on this, conclusions are derived and generalised for approaches taking into account deployments on both the local premises and cloud infrastructures.
332	Business Process Management Systems focuses on the development of the company's business processes in improving the relationship between the customer and the supplier (supply chain management) to fulfill customer demand. This process focuses on understanding the needs of the company's business processes to improve employee performance. The purpose of the study was to define business process management systems implementation model that can be used to measure employee performance improvement. The research methodology used the literature study, observations, questionnaires, and analysis of data using factor analysis. Results obtained from the research is a new factor analysis and indicators that can be used as a basis business process management systems implementation model for employee performance measurement model. Thus it can be concluded that in this study, the example of the company used in the study has an inadequate business process management system so that the results of this study produce a business process management implementation model that can be used as a benchmark in improving employee performance in a better direction. © 2018 IEEE.
333	In this paper, the main challenges of applying ICT in policy modeling are described and a solution is proposed, which emphasizes policy impact exploration, monitoring and risk management. State of the art of policy modeling is given, with the summary of those features of our solution, which goes beyond the available approaches. The paper will be structured as follows: First, the challenges of the ICT utilization for policy modeling are detailed. Next theoretical background of policy modeling is discussed, followed by research overview. The proposed solution – policy modeling cycle and the corresponding system is presented in the following section. Finally, conclusion and future work are shown.
334	Simulation optimization (SO) is the process of finding the optimum design of a system whose performance measure(s) are estimated via simulation. We propose some ideas to improve overall efficiency of the available SO methods and develop a new approach that primarily deals with continuous two dimensional problems with bounded feasible region. Our search based method, called Adaptive Partitioning Search (APS), uses a neural network as meta-model and combines various exploitation strategies to locate the optimum. Our numerical results show that in terms of the number of evaluations (simulation runs) needed, the APS algorithm converges much faster to the optimum design than two well established methods used as benchmark.
335	In this paper we present the problem of optimizing a business process model with the objective of finding the most beneficial assignment of tasks to agents, without modifying the structure of the process itself. The task assignment problem for four types of processes are distinguished and algorithms for finding optimal solutions to them are presented: 1) a business process with a predetermined workflow, for which the optimal solution is conveniently found using the well-known Hungarian algorithm. 2) a Markovian process, for which we present an analytical method that reduces it to the first type. 3) a nonMarkovian process, for which we employ a simulation method to obtain the optimal solution. 4) the most general case, i.e. a nonMarkovian process containing critical tasks. In such processes, depending on the agents that perform critical tasks the workflow of the process may change. We introduce two algorithms for this type of processes. One that finds the optimal solution, but is feasible only when the number of critical tasks is few. The second algorithm is even applicable to large number of critical tasks but provides a near-optimal solution. In the second algorithm a hill-climbing heuristic method is combined with Hungarian algorithm and simulation to find an overall near-optimal solution for assignments of tasks to agents. The results of a series of tests that demonstrate the feasibility of the algorithms are included.
336	Information technology (IT) has already gone beyond being a supportive tool for businesses. Strong competition and increased costs force businesses act more efficiently and rapidly, so almost in every business, the operations are carried out in IT platforms where the processes are automated. These platforms are referred to as Business Process Management (BPM) Suites. With this motivation, most companies analyze and reengineer their workflows. At this point, it is vital to be able to monitor current or reengineered business processes with key performance indicators and keep the process flows under control. This introduces a challenge for the management to evaluate how any particular modification to any of the process workflows affects the performance measures. Therefore simulation becomes an essence in the contemporary management of businesses. In practice, major business process management softwares include some kind of simulation environment either as an embedded engine within the modeling component or through third-party integration. In this study a general purpose simulation platform is analyzed and a mapping algorithm is developed to integrate modeling capabilities of a BPM tool with this simulation environment.
337	Cloud computing has strongly imposed itself on the area of research for both industry and academics requirements. Cloud providers are moving or planning to move their applications to the cloud environment attaining infrastructures and different cloud service organizations. This task includes a lot of details to be academic selected to tackle such a task raising up a lot of questions which needs to be addressed in a scientific and practical approach. Most researches concerning this issue stressing on the challenges of the migration process to the cloud. But few studies stresses on the life running of practical applications in the cloud environment monitoring some selected performance measures to be compared before and after migration .The objective of this process could assist in taking a critical decision regarding either to keep or modify the practical migrated application. The Objective of this research is to evaluate the performance measures of a real running transaction processing system (TPS) as a selected case study before and after migration to the cloud environment. Plotting and analysis of the conducted results over the Amazon EC2 cloud environment as public cloud and a selected specific private cloud indicates 52% compared to the performance measures before migration which strongly support the usage of cloud computing approach for practical case studies without concerning about any performance degradation. The lower overhead cost for migration to public cloud environments proves the robustness of the proposed approach for this research.
338	Recently, strong interests in the real-time performance management are increasing to gain competitive advantages in the rapidly changing business environment. For better business performance or continuous process improvement of an enterprise, real-time measurement and analysis of the performance of managerial activities is essential. Business activity monitoring (BAM) which provides real-time access to key performance indicators is one of core elements for the real-time performance management. A BAM system prototype is designed and implemented for a global automotive company in this paper. This paper presents the design procedure and implementation result of BAM system. This paper is expected to be a practical help to the practitioners who are planning and executing the BAM system implementation for the real-time performance management.
339	As business values pursued by today's organizations are abstract concepts, measurement of these values and their achievement is not straightforward. This paper proposes a value achievement measuring and managing framework, which recursively decomposes business values to construct a value hierarchy and then links it with the business process hierarchy. The framework makes it possible to measure value achievement, trace values to processes, and take necessary actions in response to the measured progress in value achievement. Copyright © 2012 The Institute of Electronics, Information and Communication Engineers.
340	Big data technology promises to transform the way in which medical care is delivered and to lead healthcare professionals to safer and more accurate diagnosis and focused treatments. Hence, healthcare professionals should increase their reliance on big data technology for diagnosis and decision making. In order to support this transformation in medical practice, healthcare professionals will need to be trained in big data usage and also to be guided and supported, during the whole learning process. Process-oriented e-learning systems seem to be ideal for healthcare professionals' training as they introduce flexible learning pathways so they can progress through the content in a variety of ways based on their needs and preferences. In such a workflow-based e-learning environment, Learning Analytics enhances the concept of "personalized learning", and thus, promises to provide improved learning outcomes by monitoring and predicting healthcare professionals' learning performance and enabling trainers to tailor training to each healthcare professional's level of need and ability. To this end, this paper presents a Learning Analytics approach for gaining insight into healthcare professionals' learning progress and evaluating the learning process in a workflow-based e-learning environment. Oracle's BPM Studio Analytics component was used to monitor the performance of the learning process by measuring key performance indicators (e.g. average time to complete an activity). © Proceedings of the 13th European, Mediterranean and Middle Eastern Conference on Information Systems, EMCIS 2016. All rights reserved.
341	The characteristic feature of e-business applications is the complexity due to the large number of factors that have to be taken into consideration and aligned with regard to the products and services offered, the business processes used, the organization and the information technology (IT) applied. Both researchers and practitioners state, that the alignment between IT and the competitive strategy of the business is paramount. In this paper, we will discuss the E-BPMS modeling framework that takes into account the requirements of a complex e-business application development and we will describe a case from the insurance sector as a proof of concept.
342	This work gives an overview of the future research challenges on enabling technologies for service-based applications that have been identified in the network of excellence S-Cube. Service-based applications comprise three layers: business processes, service compositions and services and service infrastructures. The goal of this work is to present a roadmap for future research in technologies for software and system services.
343	A number of e-Processes (i.e. software processes for developing e-Commerce information systems) exist in industry. We presuppose that for a subclass of these their targeted quality is considered as a driving force of system development. The complexity of selecting a well-suited e-Process for a case at hand is thus increased as e-Process knowledge needs to be blended with system quality knowledge. We suggest an approach for selecting a best suited one out of a set of admissible e-Processes using the Analytic Hierarchy Process for knowledge blending and discuss how the data generated can be used for assuring the sensibility of the selection. We explain the AHP-based selection procedure, tradeoff- and sensitivity analysis; briefly discuss a case study and the applicability of this approach.
